participant	content	token	lemma	tagged_token	tagged_lemma	file
kid	 i better take this to amara's house to amara's house	[i, better, take, this, to, tamara, 's, house, to, tamara, 's, house]	[i, well, take, this, to, tamara, 's, house, to, tamara, 's, house]	[(i, NN), (better, RBR), (take, VB), (this, DT), (to, TO), (tamara, VB), ('s, POS), (house, NN), (to, TO), (tamara, VB), ('s, POS), (house, NN)]	[(i, RB), (well, RB), (take, VB), (this, DT), (to, TO), (tamara, VB), ('s, POS), (house, NN), (to, TO), (tamara, VB), ('s, POS), (house, NN)]	time50-cond1.txt
cgv	if you want to where you going to pretty boy	[if, you, want, to, where, you, going, to, pretty, boy]	[if, you, want, to, where, you, go, to, pretty, boy]	[(if, IN), (you, PRP), (want, VBP), (to, TO), (where, WRB), (you, PRP), (going, VBG), (to, TO), (pretty, VB), (boy, NN)]	[(if, IN), (you, PRP), (want, VBP), (to, TO), (where, WRB), (you, PRP), (go, VBP), (to, TO), (pretty, VB), (boy, NN)]	time50-cond1.txt
kid	i'm going to amara's house and get her this picture i i better look i found two flutes	[i, am, going, to, tamara, 's, house, and, get, her, this, picture, i, i, better, look, i, found, two, flutes]	[i, be, go, to, tamara, 's, house, and, get, her, this, picture, i, i, good, look, i, find, two, flute]	[(i, NN), (am, VBP), (going, VBG), (to, TO), (tamara, VB), ('s, POS), (house, NN), (and, CC), (get, VB), (her, PRP$), (this, DT), (picture, NN), (i, NN), (i, VBP), (better, JJR), (look, NN), (i, JJ), (found, VBD), (two, CD), (flutes, NNS)]	[(i, NN), (be, VB), (go, VBN), (to, TO), (tamara, VB), ('s, POS), (house, NN), (and, CC), (get, VB), (her, PRP$), (this, DT), (picture, NN), (i, NN), (i, VBP), (good, JJ), (look, NN), (i, JJ), (find, VBP), (two, CD), (flute, NN)]	time50-cond1.txt
cgv	now you can have another parade	[now, you, can, have, another, parade]	[now, you, can, have, another, parade]	[(now, RB), (you, PRP), (can, MD), (have, VB), (another, DT), (parade, NN)]	[(now, RB), (you, PRP), (can, MD), (have, VB), (another, DT), (parade, NN)]	time50-cond1.txt
kid	not now when greggy and andy comes tomorrow amara's not home where's them	[not, now, when, gregg, and, andy, comes, tomorrow, tamara, 's, not, home, where, is, them]	[not, now, when, gregg, and, andy, come, tomorrow, tamara, 's, not, home, where, be, them]	[(not, RB), (now, RB), (when, WRB), (gregg, NN), (and, CC), (andy, NN), (comes, VBZ), (tomorrow, NN), (tamara, NN), ('s, POS), (not, RB), (home, NN), (where, WRB), (is, VBZ), (them, PRP)]	[(not, RB), (now, RB), (when, WRB), (gregg, NN), (and, CC), (andy, JJ), (come, NN), (tomorrow, NN), (tamara, NN), ('s, POS), (not, RB), (home, NN), (where, WRB), (be, VB), (them, PRP)]	time50-cond1.txt
cgv	do you think they went to the store  well when we hear them come home you can take it over there okay	[do, you, think, they, went, to, the, store, well, when, we, hear, them, come, home, you, can, take, it, over, there, okay]	[do, you, think, they, go, to, the, store, well, when, we, hear, them, come, home, you, can, take, it, over, there, okay]	[(do, VBP), (you, PRP), (think, VB), (they, PRP), (went, VBD), (to, TO), (the, DT), (store, NN), (well, RB), (when, WRB), (we, PRP), (hear, VBP), (them, PRP), (come, VB), (home, NN), (you, PRP), (can, MD), (take, VB), (it, PRP), (over, IN), (there, EX), (okay, JJ)]	[(do, VBP), (you, PRP), (think, VB), (they, PRP), (go, VBP), (to, TO), (the, DT), (store, NN), (well, RB), (when, WRB), (we, PRP), (hear, VBP), (them, PRP), (come, VB), (home, NN), (you, PRP), (can, MD), (take, VB), (it, PRP), (over, IN), (there, EX), (okay, JJ)]	time50-cond1.txt
kid	okay i want ta help you how about don't don't write on my new books	[okay, i, want, ta, help, you, how, about, do, not, do, not, write, on, my, new, books]	[okay, i, want, ta, help, you, how, about, do, not, do, not, write, on, my, new, book]	[(okay, NN), (i, NN), (want, VBP), (ta, NN), (help, NN), (you, PRP), (how, WRB), (about, RB), (do, VBP), (not, RB), (do, VB), (not, RB), (write, VB), (on, IN), (my, PRP$), (new, JJ), (books, NNS)]	[(okay, NN), (i, NN), (want, VBP), (ta, NN), (help, NN), (you, PRP), (how, WRB), (about, RB), (do, VBP), (not, RB), (do, VB), (not, RB), (write, VB), (on, IN), (my, PRP$), (new, JJ), (book, NN)]	time50-cond1.txt
cgv	i'm writing your name so that we'll know whose book it is yeah it's yours	[i, am, writing, your, name, so, that, we, will, know, whose, book, it, is, yeah, it, is, yours]	[i, be, write, your, name, so, that, we, will, know, whose, book, it, be, yeah, it, be, yours]	[(i, NN), (am, VBP), (writing, VBG), (your, PRP$), (name, NN), (so, RB), (that, IN), (we, PRP), (will, MD), (know, VB), (whose, WP$), (book, NN), (it, PRP), (is, VBZ), (yeah, JJ), (it, PRP), (is, VBZ), (yours, NNS)]	[(i, NN), (be, VB), (write, JJ), (your, PRP$), (name, NN), (so, RB), (that, IN), (we, PRP), (will, MD), (know, VB), (whose, WP$), (book, NN), (it, PRP), (be, VB), (yeah, VBN), (it, PRP), (be, VB), (yours, NNS)]	time50-cond1.txt
kid	you write mine you write this one you write in this one	[you, write, mine, you, write, this, one, you, write, in, this, one]	[you, write, mine, you, write, this, one, you, write, in, this, one]	[(you, PRP), (write, VBP), (mine, VB), (you, PRP), (write, VB), (this, DT), (one, CD), (you, PRP), (write, VBP), (in, IN), (this, DT), (one, NN)]	[(you, PRP), (write, VBP), (mine, VB), (you, PRP), (write, VB), (this, DT), (one, CD), (you, PRP), (write, VBP), (in, IN), (this, DT), (one, NN)]	time50-cond1.txt
cgv	yeah can you see your name	[yeah, can, you, see, your, name]	[yeah, can, you, see, your, name]	[(yeah, NN), (can, MD), (you, PRP), (see, VB), (your, PRP$), (name, NN)]	[(yeah, NN), (can, MD), (you, PRP), (see, VB), (your, PRP$), (name, NN)]	time50-cond1.txt
kid	no i can't see i can't see it's dark in there	[no, i, can, not, see, i, can, not, see, it, is, dark, in, there]	[no, i, can, not, see, i, can, not, see, it, be, dark, in, there]	[(no, DT), (i, NN), (can, MD), (not, RB), (see, VB), (i, NNS), (can, MD), (not, RB), (see, VB), (it, PRP), (is, VBZ), (dark, JJ), (in, IN), (there, EX)]	[(no, DT), (i, NN), (can, MD), (not, RB), (see, VB), (i, NNS), (can, MD), (not, RB), (see, VB), (it, PRP), (be, VB), (dark, VBN), (in, IN), (there, EX)]	time50-cond1.txt
cgv	it's a dark color isn't it that makes it hard to see your name alright	[it, is, a, dark, color, is, not, it, that, makes, it, hard, to, see, your, name, alright]	[it, be, a, dark, color, be, not, it, that, make, it, hard, to, see, your, name, alright]	[(it, PRP), (is, VBZ), (a, DT), (dark, JJ), (color, NN), (is, VBZ), (not, RB), (it, PRP), (that, IN), (makes, VBZ), (it, PRP), (hard, JJ), (to, TO), (see, VB), (your, PRP$), (name, NN), (alright, VBD)]	[(it, PRP), (be, VB), (a, DT), (dark, JJ), (color, NN), (be, VB), (not, RB), (it, PRP), (that, IN), (make, VBP), (it, PRP), (hard, JJ), (to, TO), (see, VB), (your, PRP$), (name, NN), (alright, VBD)]	time50-cond1.txt
kid	i can't see it	[i, can, not, see, it]	[i, can, not, see, it]	[(i, NN), (can, MD), (not, RB), (see, VB), (it, PRP)]	[(i, NN), (can, MD), (not, RB), (see, VB), (it, PRP)]	time50-cond1.txt
cgv	i haven't put your name in that one yet	[i, have, not, put, your, name, in, that, one, yet]	[i, have, not, put, your, name, in, that, one, yet]	[(i, NNS), (have, VBP), (not, RB), (put, VB), (your, PRP$), (name, NN), (in, IN), (that, DT), (one, CD), (yet, RB)]	[(i, NNS), (have, VBP), (not, RB), (put, VB), (your, PRP$), (name, NN), (in, IN), (that, DT), (one, CD), (yet, RB)]	time50-cond1.txt
kid	no it's not in there either	[no, it, is, not, in, there, either]	[no, it, be, not, in, there, either]	[(no, DT), (it, PRP), (is, VBZ), (not, RB), (in, IN), (there, EX), (either, CC)]	[(no, DT), (it, PRP), (be, VB), (not, RB), (in, IN), (there, EX), (either, CC)]	time50-cond1.txt
cgv	bring it over here and i'll put your name in it	[bring, it, over, here, and, i, will, put, your, name, in, it]	[bring, it, over, here, and, i, will, put, your, name, in, it]	[(bring, VBG), (it, PRP), (over, IN), (here, RB), (and, CC), (i, VB), (will, MD), (put, VB), (your, PRP$), (name, NN), (in, IN), (it, PRP)]	[(bring, VBG), (it, PRP), (over, IN), (here, RB), (and, CC), (i, VB), (will, MD), (put, VB), (your, PRP$), (name, NN), (in, IN), (it, PRP)]	time50-cond1.txt
kid	why you don't write in my books when them is old ones	[why, you, do, not, write, in, my, books, when, them, is, old, ones]	[why, you, do, not, write, in, my, book, when, them, be, old, one]	[(why, WRB), (you, PRP), (do, VBP), (not, RB), (write, VB), (in, IN), (my, PRP$), (books, NNS), (when, WRB), (them, PRP), (is, VBZ), (old, JJ), (ones, NNS)]	[(why, WRB), (you, PRP), (do, VBP), (not, RB), (write, VB), (in, IN), (my, PRP$), (book, NN), (when, WRB), (them, PRP), (be, VB), (old, JJ), (one, CD)]	time50-cond1.txt
cgv	because you have too many old books and it would take me forever to put your name in all of them	[because, you, have, too, many, old, books, and, it, would, take, me, forever, to, put, your, name, in, all, of, them]	[because, you, have, too, many, old, book, and, it, would, take, me, forever, to, put, your, name, in, all, of, them]	[(because, IN), (you, PRP), (have, VBP), (too, RB), (many, JJ), (old, JJ), (books, NNS), (and, CC), (it, PRP), (would, MD), (take, VB), (me, PRP), (forever, RB), (to, TO), (put, VB), (your, PRP$), (name, NN), (in, IN), (all, DT), (of, IN), (them, PRP)]	[(because, IN), (you, PRP), (have, VBP), (too, RB), (many, JJ), (old, JJ), (book, NN), (and, CC), (it, PRP), (would, MD), (take, VB), (me, PRP), (forever, RB), (to, TO), (put, VB), (your, PRP$), (name, NN), (in, IN), (all, DT), (of, IN), (them, PRP)]	time50-cond1.txt
kid	you are a fuddyduddy	[you, are, a, fuddyduddy]	[you, be, a, fuddyduddy]	[(you, PRP), (are, VBP), (a, DT), (fuddyduddy, NN)]	[(you, PRP), (be, VB), (a, DT), (fuddyduddy, NN)]	time50-cond1.txt
cgv	no i'm not you're a fuddyduddy	[no, i, am, not, you, are, a, fuddyduddy]	[no, i, be, not, you, be, a, fuddyduddy]	[(no, DT), (i, NN), (am, VBP), (not, RB), (you, PRP), (are, VBP), (a, DT), (fuddyduddy, NN)]	[(no, DT), (i, NN), (be, VB), (not, RB), (you, PRP), (be, VB), (a, DT), (fuddyduddy, NN)]	time50-cond1.txt
kid	no don't call me a fuddyduddy	[no, do, not, call, me, a, fuddyduddy]	[no, do, not, call, me, a, fuddyduddy]	[(no, DT), (do, NN), (not, RB), (call, VB), (me, PRP), (a, DT), (fuddyduddy, NN)]	[(no, DT), (do, NN), (not, RB), (call, VB), (me, PRP), (a, DT), (fuddyduddy, NN)]	time50-cond1.txt
cgv	you're not a fuddyduddy what are you you're not anything	[you, are, not, a, fuddyduddy, what, are, you, you, are, not, anything]	[you, be, not, a, fuddyduddy, what, be, you, you, be, not, anything]	[(you, PRP), (are, VBP), (not, RB), (a, DT), (fuddyduddy, NN), (what, WDT), (are, VBP), (you, PRP), (you, PRP), (are, VBP), (not, RB), (anything, NN)]	[(you, PRP), (be, VB), (not, RB), (a, DT), (fuddyduddy, NN), (what, WP), (be, VB), (you, PRP), (you, PRP), (be, VB), (not, RB), (anything, NN)]	time50-cond1.txt
kid	it's not in here either	[it, is, not, in, here, either]	[it, be, not, in, here, either]	[(it, PRP), (is, VBZ), (not, RB), (in, IN), (here, RB), (either, DT)]	[(it, PRP), (be, VB), (not, RB), (in, IN), (here, RB), (either, DT)]	time50-cond1.txt
cgv	sure it is	[sure, it, is]	[sure, it, be]	[(sure, JJ), (it, PRP), (is, VBZ)]	[(sure, JJ), (it, PRP), (be, VB)]	time50-cond1.txt
kid	where is it	[where, is, it]	[where, be, it]	[(where, WRB), (is, VBZ), (it, PRP)]	[(where, WRB), (be, VB), (it, PRP)]	time50-cond1.txt
cgv	at the front	[at, the, front]	[at, the, front]	[(at, IN), (the, DT), (front, NN)]	[(at, IN), (the, DT), (front, NN)]	time50-cond1.txt
kid	up here i can't see it i can't see it in here	[up, here, i, can, not, see, it, i, can, not, see, it, in, here]	[up, here, i, can, not, see, it, i, can, not, see, it, in, here]	[(up, RB), (here, RB), (i, NNS), (can, MD), (not, RB), (see, VB), (it, PRP), (i, VB), (can, MD), (not, RB), (see, VB), (it, PRP), (in, IN), (here, RB)]	[(up, RB), (here, RB), (i, NNS), (can, MD), (not, RB), (see, VB), (it, PRP), (i, VB), (can, MD), (not, RB), (see, VB), (it, PRP), (in, IN), (here, RB)]	time50-cond1.txt
cgv	sure it's there look at the top i saw somebody at school today who saw you in nursery school yesterday yeah she said that you were really nice is that true	[sure, it, is, there, look, at, the, top, i, saw, somebody, at, school, today, who, saw, you, in, nursery, school, yesterday, yeah, she, said, that, you, were, really, nice, is, that, true]	[sure, it, be, there, look, at, the, top, i, saw, somebody, at, school, today, who, saw, you, in, nursery, school, yesterday, yeah, she, say, that, you, be, really, nice, be, that, true]	[(sure, JJ), (it, PRP), (is, VBZ), (there, RB), (look, NN), (at, IN), (the, DT), (top, JJ), (i, NN), (saw, VBD), (somebody, NN), (at, IN), (school, NN), (today, NN), (who, WP), (saw, VBD), (you, PRP), (in, IN), (nursery, JJ), (school, NN), (yesterday, NN), (yeah, IN), (she, PRP), (said, VBD), (that, IN), (you, PRP), (were, VBD), (really, RB), (nice, JJ), (is, VBZ), (that, IN), (true, JJ)]	[(sure, JJ), (it, PRP), (be, VB), (there, RB), (look, NN), (at, IN), (the, DT), (top, JJ), (i, NN), (saw, VBD), (somebody, NN), (at, IN), (school, NN), (today, NN), (who, WP), (saw, VBD), (you, PRP), (in, IN), (nursery, JJ), (school, NN), (yesterday, NN), (yeah, IN), (she, PRP), (say, VBP), (that, IN), (you, PRP), (be, VB), (really, RB), (nice, JJ), (be, VB), (that, IN), (true, JJ)]	time50-cond1.txt
kid	where's that person's name at school what's that person's name saw me at school	[where, is, that, person, 's, name, at, school, what, is, that, person, 's, name, saw, me, at, school]	[where, be, that, person, 's, name, at, school, what, be, that, person, 's, name, saw, me, at, school]	[(where, WRB), (is, VBZ), (that, IN), (person, NN), ('s, POS), (name, NN), (at, IN), (school, NN), (what, WP), (is, VBZ), (that, DT), (person, NN), ('s, POS), (name, NN), (saw, VBD), (me, PRP), (at, IN), (school, NN)]	[(where, WRB), (be, VB), (that, IN), (person, NN), ('s, POS), (name, NN), (at, IN), (school, NN), (what, WP), (be, VB), (that, DT), (person, NN), ('s, POS), (name, NN), (saw, VBD), (me, PRP), (at, IN), (school, NN)]	time50-cond1.txt
cgv	 her name is suzette gaines i don't think you know her come here so i can get you come on	[her, name, is, suzette, gaines, i, do, not, think, you, know, her, come, here, so, i, can, get, you, come, on]	[her, name, be, suzette, gaines, i, do, not, think, you, know, her, come, here, so, i, can, get, you, come, on]	[(her, PRP$), (name, NN), (is, VBZ), (suzette, JJ), (gaines, NNS), (i, NNS), (do, VBP), (not, RB), (think, VB), (you, PRP), (know, VBP), (her, PRP$), (come, NN), (here, RB), (so, RB), (i, JJ), (can, MD), (get, VB), (you, PRP), (come, VB), (on, IN)]	[(her, PRP$), (name, NN), (be, VB), (suzette, VBN), (gaines, NNS), (i, NNS), (do, VBP), (not, RB), (think, VB), (you, PRP), (know, VBP), (her, PRP$), (come, NN), (here, RB), (so, RB), (i, JJ), (can, MD), (get, VB), (you, PRP), (come, VB), (on, IN)]	time50-cond1.txt
kid	don't do that	[do, not, do, that]	[do, not, do, that]	[(do, VB), (not, RB), (do, VB), (that, IN)]	[(do, VB), (not, RB), (do, VB), (that, IN)]	time50-cond1.txt
cgv	why not	[why, not]	[why, not]	[(why, WRB), (not, RB)]	[(why, WRB), (not, RB)]	time50-cond1.txt
kid	because i'm i'm not a naughty boy	[because, i, am, i, am, not, a, naughty, boy]	[because, i, be, i, be, not, a, naughty, boy]	[(because, IN), (i, NN), (am, VBP), (i, RB), (am, VBP), (not, RB), (a, DT), (naughty, JJ), (boy, NN)]	[(because, IN), (i, JJ), (be, VB), (i, JJ), (be, VB), (not, RB), (a, DT), (naughty, JJ), (boy, NN)]	time50-cond1.txt
cgv	 okay come here do you know what day this is what day is it	[okay, come, here, do, you, know, what, day, this, is, what, day, is, it]	[okay, come, here, do, you, know, what, day, this, be, what, day, be, it]	[(okay, JJ), (come, NN), (here, RB), (do, VBP), (you, PRP), (know, VB), (what, WP), (day, NN), (this, DT), (is, VBZ), (what, WP), (day, NN), (is, VBZ), (it, PRP)]	[(okay, JJ), (come, NN), (here, RB), (do, VBP), (you, PRP), (know, VB), (what, WP), (day, NN), (this, DT), (be, VB), (what, WP), (day, NN), (be, VB), (it, PRP)]	time50-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	time50-cond1.txt
cgv	it's november sixth	[it, is, november, sixth]	[it, be, november, sixth]	[(it, PRP), (is, VBZ), (november, JJ), (sixth, JJ)]	[(it, PRP), (be, VB), (november, VBN), (sixth, JJ)]	time50-cond1.txt
kid	 it's trickortreat now	[it, is, trickortreat, now]	[it, be, trickortreat, now]	[(it, PRP), (is, VBZ), (trickortreat, RB), (now, RB)]	[(it, PRP), (be, VB), (trickortreat, VBN), (now, RB)]	time50-cond1.txt
cgv	no trickortreats over we have to wait until next year do you know what day this is saturday december fifteenth what happens on that day	[no, trickortreats, over, we, have, to, wait, until, next, year, do, you, know, what, day, this, is, saturday, december, fifteenth, what, happens, on, that, day]	[no, trickortreats, over, we, have, to, wait, until, next, year, do, you, know, what, day, this, be, saturday, december, fifteenth, what, happen, on, that, day]	[(no, DT), (trickortreats, NNS), (over, IN), (we, PRP), (have, VBP), (to, TO), (wait, VB), (until, IN), (next, JJ), (year, NN), (do, VBP), (you, PRP), (know, VB), (what, WP), (day, NN), (this, DT), (is, VBZ), (saturday, JJ), (december, NNP), (fifteenth, NN), (what, WP), (happens, VBZ), (on, IN), (that, DT), (day, NN)]	[(no, DT), (trickortreats, NNS), (over, IN), (we, PRP), (have, VBP), (to, TO), (wait, VB), (until, IN), (next, JJ), (year, NN), (do, VBP), (you, PRP), (know, VB), (what, WP), (day, NN), (this, DT), (be, VB), (saturday, JJ), (december, VB), (fifteenth, JJ), (what, WP), (happen, VB), (on, IN), (that, DT), (day, NN)]	time50-cond1.txt
kid	i don't know	[i, do, not, know]	[i, do, not, know]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	[(i, NNS), (do, VBP), (not, RB), (know, VB)]	time50-cond1.txt
cgv	abe what happens on december fifteenth	[abe, what, happens, on, december, fifteenth]	[abe, what, happen, on, december, fifteenth]	[(abe, VB), (what, WP), (happens, VBZ), (on, IN), (december, NNS), (fifteenth, JJ)]	[(abe, VB), (what, WP), (happen, VB), (on, IN), (december, NN), (fifteenth, NN)]	time50-cond1.txt
kid	a police show a police show	[a, police, show, a, police, show]	[a, police, show, a, police, show]	[(a, DT), (police, NN), (show, NN), (a, DT), (police, NN), (show, NN)]	[(a, DT), (police, NN), (show, NN), (a, DT), (police, NN), (show, NN)]	time50-cond1.txt
cgv	no abe's birthday silly no on december fifteenth	[no, abe, 's, birthday, silly, no, on, december, fifteenth]	[no, abe, 's, birthday, silly, no, on, december, fifteenth]	[(no, DT), (abe, NN), ('s, POS), (birthday, NN), (silly, RB), (no, DT), (on, IN), (december, NNS), (fifteenth, JJ)]	[(no, DT), (abe, NN), ('s, POS), (birthday, NN), (silly, RB), (no, DT), (on, IN), (december, NNS), (fifteenth, JJ)]	time50-cond1.txt
kid	i want ta go now	[i, want, ta, go, now]	[i, want, ta, go, now]	[(i, NN), (want, VBP), (ta, NN), (go, VBP), (now, RB)]	[(i, NN), (want, VBP), (ta, NN), (go, VBP), (now, RB)]	time50-cond1.txt
cgv	okay we will in just a second	[okay, we, will, in, just, a, second]	[okay, we, will, in, just, a, second]	[(okay, NN), (we, PRP), (will, MD), (in, IN), (just, RB), (a, DT), (second, JJ)]	[(okay, NN), (we, PRP), (will, MD), (in, IN), (just, RB), (a, DT), (second, JJ)]	time50-cond1.txt
kid	i'm gon ta take a gun and kill a fish for dinner	[i, am, gon, ta, take, a, gun, and, kill, a, fish, for, dinner]	[i, be, gon, ta, take, a, gun, and, kill, a, fish, for, dinner]	[(i, NN), (am, VBP), (gon, NN), (ta, NNS), (take, VBP), (a, DT), (gun, NN), (and, CC), (kill, VB), (a, DT), (fish, NN), (for, IN), (dinner, NN)]	[(i, NN), (be, VB), (gon, VBN), (ta, NNS), (take, VB), (a, DT), (gun, NN), (and, CC), (kill, VB), (a, DT), (fish, NN), (for, IN), (dinner, NN)]	time50-cond1.txt
cgv	that's not necessary we already have enough fish for a lot of dinners besides you don't shoot fish you catch them with a fishing pole	[that, is, not, necessary, we, already, have, enough, fish, for, a, lot, of, dinners, besides, you, do, not, shoot, fish, you, catch, them, with, a, fishing, pole]	[that, be, not, necessary, we, already, have, enough, fish, for, a, lot, of, dinner, besides, you, do, not, shoot, fish, you, catch, them, with, a, fishing, pole]	[(that, DT), (is, VBZ), (not, RB), (necessary, JJ), (we, PRP), (already, RB), (have, VBP), (enough, JJ), (fish, NN), (for, IN), (a, DT), (lot, NN), (of, IN), (dinners, NNS), (besides, IN), (you, PRP), (do, VBP), (not, RB), (shoot, VB), (fish, NN), (you, PRP), (catch, VBP), (them, PRP), (with, IN), (a, DT), (fishing, NN), (pole, NN)]	[(that, DT), (be, VB), (not, RB), (necessary, JJ), (we, PRP), (already, RB), (have, VBP), (enough, JJ), (fish, NN), (for, IN), (a, DT), (lot, NN), (of, IN), (dinner, NN), (besides, IN), (you, PRP), (do, VBP), (not, RB), (shoot, VB), (fish, NN), (you, PRP), (catch, VBP), (them, PRP), (with, IN), (a, DT), (fishing, NN), (pole, NN)]	time50-cond1.txt
kid	i want ta shoot one	[i, want, ta, shoot, one]	[i, want, ta, shoot, one]	[(i, NN), (want, VBP), (ta, NN), (shoot, NN), (one, CD)]	[(i, NN), (want, VBP), (ta, NN), (shoot, NN), (one, CD)]	time50-cond1.txt
cgv	you can bring your gun if you want to	[you, can, bring, your, gun, if, you, want, to]	[you, can, bring, your, gun, if, you, want, to]	[(you, PRP), (can, MD), (bring, VB), (your, PRP$), (gun, NN), (if, IN), (you, PRP), (want, VBP), (to, TO)]	[(you, PRP), (can, MD), (bring, VB), (your, PRP$), (gun, NN), (if, IN), (you, PRP), (want, VBP), (to, TO)]	time50-cond1.txt
kid	i want ta go now	[i, want, ta, go, now]	[i, want, ta, go, now]	[(i, NN), (want, VBP), (ta, NN), (go, VBP), (now, RB)]	[(i, NN), (want, VBP), (ta, NN), (go, VBP), (now, RB)]	time50-cond1.txt
cgv	okay let me get ready	[okay, let, me, get, ready]	[okay, let, me, get, ready]	[(okay, JJ), (let, VB), (me, PRP), (get, VB), (ready, JJ)]	[(okay, JJ), (let, VB), (me, PRP), (get, VB), (ready, JJ)]	time50-cond1.txt
kid	i'm gon ta get ready now too	[i, am, gon, ta, get, ready, now, too]	[i, be, gon, ta, get, ready, now, too]	[(i, NN), (am, VBP), (gon, NN), (ta, NN), (get, VBP), (ready, JJ), (now, RB), (too, RB)]	[(i, NN), (be, VB), (gon, VBN), (ta, JJ), (get, VB), (ready, JJ), (now, RB), (too, RB)]	time50-cond1.txt
cgv	are you going to school abe	[are, you, going, to, school, abe]	[be, you, go, to, school, abe]	[(are, VBP), (you, PRP), (going, VBG), (to, TO), (school, NN), (abe, NN)]	[(be, VB), (you, PRP), (go, VBP), (to, TO), (school, NN), (abe, NN)]	time50-cond1.txt
kid	my school	[my, school]	[my, school]	[(my, PRP$), (school, NN)]	[(my, PRP$), (school, NN)]	time50-cond1.txt
cgv	no to my school	[no, to, my, school]	[no, to, my, school]	[(no, DT), (to, TO), (my, PRP$), (school, NN)]	[(no, DT), (to, TO), (my, PRP$), (school, NN)]	time50-cond1.txt
kid	he said   going to my school i said 	[he, said, going, to, my, school, i, said]	[he, say, go, to, my, school, i, say]	[(he, PRP), (said, VBD), (going, VBG), (to, TO), (my, PRP$), (school, NN), (i, NN), (said, VBD)]	[(he, PRP), (say, VBP), (go, VB), (to, TO), (my, PRP$), (school, NN), (i, NNS), (say, VBP)]	time50-cond1.txt
cgv	whose school are you going to	[whose, school, are, you, going, to]	[whose, school, be, you, go, to]	[(whose, WP$), (school, NN), (are, VBP), (you, PRP), (going, VBG), (to, TO)]	[(whose, WP$), (school, NN), (be, VB), (you, PRP), (go, VBP), (to, TO)]	time50-cond1.txt
kid	i'm not going to my school i'm going to my mommy's school i want ta get some socks i have socks in here somewhere they are not in here anywhere	[i, am, not, going, to, my, school, i, am, going, to, my, mommy, 's, school, i, want, ta, get, some, socks, i, have, socks, in, here, somewhere, they, are, not, in, here, anywhere]	[i, be, not, go, to, my, school, i, be, go, to, my, mommy, 's, school, i, want, ta, get, some, sock, i, have, sock, in, here, somewhere, they, be, not, in, here, anywhere]	[(i, NN), (am, VBP), (not, RB), (going, VBG), (to, TO), (my, PRP$), (school, NN), (i, NN), (am, VBP), (going, VBG), (to, TO), (my, PRP$), (mommy, NN), ('s, POS), (school, NN), (i, NN), (want, VBP), (ta, NN), (get, VB), (some, DT), (socks, NNS), (i, VBP), (have, VBP), (socks, NNS), (in, IN), (here, RB), (somewhere, RB), (they, PRP), (are, VBP), (not, RB), (in, IN), (here, RB), (anywhere, RB)]	[(i, RB), (be, VB), (not, RB), (go, VB), (to, TO), (my, PRP$), (school, NN), (i, NN), (be, VB), (go, VBN), (to, TO), (my, PRP$), (mommy, NN), ('s, POS), (school, NN), (i, NN), (want, VBP), (ta, NN), (get, VB), (some, DT), (sock, NN), (i, NNS), (have, VBP), (sock, VBN), (in, IN), (here, RB), (somewhere, RB), (they, PRP), (be, VB), (not, RB), (in, IN), (here, RB), (anywhere, RB)]	time50-cond1.txt
cgv	that's okay you can wear the socks that you've already got on	[that, is, okay, you, can, wear, the, socks, that, you, have, already, got, on]	[that, be, okay, you, can, wear, the, sock, that, you, have, already, get, on]	[(that, DT), (is, VBZ), (okay, IN), (you, PRP), (can, MD), (wear, VB), (the, DT), (socks, NNS), (that, IN), (you, PRP), (have, VBP), (already, RB), (got, VBN), (on, IN)]	[(that, DT), (be, VB), (okay, IN), (you, PRP), (can, MD), (wear, VB), (the, DT), (sock, NN), (that, IN), (you, PRP), (have, VBP), (already, RB), (get, VB), (on, IN)]	time50-cond1.txt
kid	you look like a daddy when you put on your shoes	[you, look, like, a, daddy, when, you, put, on, your, shoes]	[you, look, like, a, daddy, when, you, put, on, your, shoe]	[(you, PRP), (look, VBP), (like, IN), (a, DT), (daddy, NN), (when, WRB), (you, PRP), (put, VBP), (on, IN), (your, PRP$), (shoes, NNS)]	[(you, PRP), (look, VBP), (like, IN), (a, DT), (daddy, NN), (when, WRB), (you, PRP), (put, VBP), (on, IN), (your, PRP$), (shoe, NN)]	time50-cond1.txt
cgv	i do	[i, do]	[i, do]	[(i, NNS), (do, VBP)]	[(i, NNS), (do, VBP)]	time50-cond1.txt
kid	 i have on daddy shoes too see	[i, have, on, daddy, shoes, too, see]	[i, have, on, daddy, shoe, too, see]	[(i, NNS), (have, VBP), (on, IN), (daddy, NN), (shoes, NNS), (too, RB), (see, VBP)]	[(i, NNS), (have, VBP), (on, IN), (daddy, NNS), (shoe, VBP), (too, RB), (see, VB)]	time50-cond1.txt
cgv	 are you ready to go	[are, you, ready, to, go]	[be, you, ready, to, go]	[(are, VBP), (you, PRP), (ready, JJ), (to, TO), (go, VB)]	[(be, VB), (you, PRP), (ready, JJ), (to, TO), (go, VB)]	time50-cond1.txt
